module_code,academic_year,dept_slug,dept_name,stage,credits_raw,term_raw,module_title,credits,num_students_anticipated,scheduled_hours,independent_hours,placement_hours,coursework_pct,written_exam_pct,practical_exam_pct,n_summative_items,nqf_level,distance_learning,origin_date,last_revision_date,fetch_ok,dept_code,level_char,level,faculty,total_hours,contact_ratio,assessment_diversity,assess_was_renormalised
EDU2016,2024/5,education,Education,Stage Two Modules,15.0,1 and 2,Learning for Teaching: School Experience,15.0,20.0,24.0,96.0,30.0,100.0,0.0,0.0,2.0,5.0,No,21/05/2013,21/09/2020,True,EDU,2,UG Year 2,HASS,150.0,0.16,1.0,False
EDU2017,2024/5,education,Education,Stage Two Modules,30.0,1 and 2,Learning for Teaching: School Experience,30.0,20.0,24.0,216.0,60.0,100.0,0.0,0.0,2.0,5.0,No,21/05/2013,20/08/2021,True,EDU,2,UG Year 2,HASS,300.0,0.08,1.0,False
EDU3013,2024/5,education,Education,Stage Three Modules,15.0,1 and 2,Learning for Teaching: School Experience,15.0,20.0,24.0,96.0,30.0,100.0,0.0,0.0,2.0,6.0,No,21/05/2013,09/09/2020,True,EDU,3,UG Year 3,HASS,150.0,0.16,1.0,False
EDU3014,2024/5,education,Education,Stage Three Modules,30.0,1 and 2,Learning for Teaching: School Experience,30.0,20.0,24.0,216.0,60.0,100.0,0.0,0.0,2.0,6.0,No,21/05/2013,31/07/2020,True,EDU,3,UG Year 3,HASS,300.0,0.08,1.0,False
CMM1001,2024/5,communications,Communications,Stage One Modules,30.0,1,Perspectives on Communications,30.0,90.0,33.0,267.0,0.0,100.0,0.0,0.0,2.0,4.0,No,07/01/2020,28/04/2023,True,CMM,1,UG Year 1,ESE,300.0,0.11,1.0,False
CMM1002,2024/5,communications,Communications,Stage One Modules,30.0,2,Communications Challenges,30.0,90.0,33.0,267.0,0.0,100.0,0.0,0.0,2.0,4.0,No,07/01/2020,11/04/2023,True,CMM,1,UG Year 1,ESE,300.0,0.11,1.0,False
DRA1015,2024/5,communications,Communications,Stage One Modules,30.0,1,Theatre Histories,30.0,100.0,33.0,267.0,0.0,100.0,0.0,0.0,2.0,6.0,No,11/11/2019,11/11/2019,True,DRA,1,UG Year 1,HASS,300.0,0.11,1.0,False
DRA1016,2024/5,communications,Communications,Stage One Modules,30.0,2,Performance Analysis,30.0,120.0,33.0,267.0,0.0,100.0,0.0,0.0,2.0,4.0,No,12/03/2020,25/03/2024,True,DRA,1,UG Year 1,HASS,300.0,0.11,1.0,False
DRA1017,2024/5,communications,Communications,Stage One Modules,30.0,2,Staging the Text,30.0,60.0,99.0,201.0,0.0,70.0,0.0,30.0,3.0,4.0,No,26/10/2020,25/03/2024,True,DRA,1,UG Year 1,HASS,300.0,0.33,2.0,False
DRA1018,2024/5,communications,Communications,Stage One Modules,30.0,1,The Creative Actor,30.0,130.0,99.0,201.0,0.0,100.0,0.0,0.0,2.0,4.0,No,28/10/2020,28/10/2020,True,DRA,1,UG Year 1,HASS,300.0,0.33,1.0,False
EAF1501,2024/5,communications,Communications,Stage One Modules,30.0,2,Major Debates in Film Theory,30.0,150.0,99.0,201.0,0.0,100.0,0.0,0.0,2.0,4.0,No,15/07/2020,25/04/2024,True,EAF,1,UG Year 1,HASS,300.0,0.33,1.0,False
EAF1504,2024/5,communications,Communications,Stage One Modules,30.0,1,Introduction to Film History,30.0,50.0,99.0,201.0,0.0,100.0,0.0,0.0,2.0,4.0,No,2011,22/02/2022,True,EAF,1,UG Year 1,HASS,300.0,0.33,1.0,False
EAF1506,2024/5,communications,Communications,Stage One Modules,30.0,1,Interrogating Screens,30.0,100.0,99.0,201.0,0.0,90.0,0.0,10.0,2.0,4.0,Yes,05/02/2019,02/05/2023,True,EAF,1,UG Year 1,HASS,300.0,0.33,2.0,False
EAF1507,2024/5,communications,Communications,Stage One Modules,30.0,2,The Contemporary Film and Television Industries,30.0,40.0,99.0,201.0,0.0,100.0,0.0,0.0,2.0,4.0,No,16/01/2019,21/02/2021,True,EAF,1,UG Year 1,HASS,300.0,0.33,1.0,False
CMM2002,2024/5,communications,Communications,Stage Two Modules,30.0,1,Communications in the Workplace,30.0,70.0,23.0,237.0,40.0,70.0,0.0,30.0,2.0,5.0,No,07/01/2020,01/02/2023,True,CMM,2,UG Year 2,ESE,300.0,0.07666666666666666,2.0,False
CMM2008,2024/5,communications,Communications,Stage Two Modules,30.0,2,Communications Research Methods,30.0,75.0,33.0,267.0,0.0,100.0,0.0,0.0,2.0,5.0,No,10/12/2021,01/02/2023,True,CMM,2,UG Year 2,ESE,300.0,0.11,1.0,False
CMM2011,2024/5,communications,Communications,Stage Two Modules,30.0,1,History of Communications,30.0,20.0,33.0,267.0,0.0,100.0,0.0,0.0,2.0,5.0,No,07/01/2020,06/02/2023,True,CMM,2,UG Year 2,ESE,300.0,0.11,1.0,False
CMM2012,2024/5,communications,Communications,Stage Two Modules,30.0,2,Communications and the Climate Crisis,30.0,30.0,22.0,278.0,0.0,100.0,0.0,0.0,2.0,5.0,No,10/12/2021,01/02/2023,True,CMM,2,UG Year 2,ESE,300.0,0.07333333333333333,1.0,False
CMM2013,2024/5,communications,Communications,Stage Two Modules,30.0,2,Introduction to Games Studies,30.0,32.0,33.0,267.0,0.0,100.0,0.0,0.0,2.0,5.0,No,3/2/2023,14/03/2023,True,CMM,2,UG Year 2,ESE,300.0,0.11,1.0,False
DRA2044,2024/5,communications,Communications,Stage Two Modules,30.0,1,Acting Shakespeare,30.0,18.0,66.0,234.0,0.0,30.0,0.0,70.0,2.0,5.0,No,2009,25/03/2022,True,DRA,2,UG Year 2,HASS,300.0,0.22,2.0,False
DRA2045,2024/5,communications,Communications,Stage Two Modules,30.0,1,Theatre and Health,30.0,25.0,33.0,267.0,0.0,100.0,0.0,0.0,3.0,5.0,No,March 2013,19/02/2021,True,DRA,2,UG Year 2,HASS,300.0,0.11,1.0,False
DRA2047,2024/5,communications,Communications,Stage Two Modules,30.0,2,Interpretive Acting,30.0,20.0,66.0,234.0,,30.0,0.0,70.0,2.0,5.0,No,February 2016,22/02/2023,True,DRA,2,UG Year 2,HASS,300.0,0.22,2.0,False
DRA2061B,2024/5,communications,Communications,Stage Two Modules,30.0,1,Digital Theatrecrafts,30.0,18.0,95.0,205.0,0.0,100.0,0.0,0.0,2.0,5.0,No,2011,07/05/2021,True,DRA,2,UG Year 2,HASS,300.0,0.31666666666666665,1.0,False
DRA2072,2024/5,communications,Communications,Stage Two Modules,30.0,2,Culture in / as Performance,30.0,20.0,33.0,267.0,0.0,100.0,0.0,0.0,2.0,5.0,No,05/02/2014,22/01/2023,True,DRA,2,UG Year 2,HASS,300.0,0.11,1.0,False
DRA2076,2024/5,communications,Communications,Stage Two Modules,30.0,1,Playwriting,30.0,20.0,66.0,234.0,0.0,100.0,0.0,0.0,2.0,5.0,No,05/03/2024,,True,DRA,2,UG Year 2,HASS,300.0,0.22,1.0,False
DRA2083,2024/5,communications,Communications,Stage Two Modules,30.0,1,Intermedial Performance Practice,30.0,20.0,33.0,267.0,0.0,60.0,0.0,40.0,2.0,5.0,No,August 2012,21/02/2023,True,DRA,2,UG Year 2,HASS,300.0,0.11,2.0,False
DRA2087,2024/5,communications,Communications,Stage Two Modules,30.0,1,Activism and Performance,30.0,20.0,33.0,267.0,0.0,100.0,0.0,0.0,2.0,6.0,No,04/01/2015,24/07/2020,True,DRA,2,UG Year 2,HASS,300.0,0.11,1.0,False
DRA2096,2024/5,communications,Communications,Stage Two Modules,30.0,1,Voices Across Stage and Screen,30.0,20.0,33.0,267.0,0.0,100.0,0.0,0.0,2.0,6.0,No,19/02/2021,19/02/2021,True,DRA,2,UG Year 2,HASS,300.0,0.11,1.0,False
DRA2105,2024/5,communications,Communications,Stage Two Modules,30.0,1,Eco-Theatre: Outdoor and Immersive Performance,30.0,18.0,66.0,234.0,,40.0,0.0,60.0,2.0,5.0,No,07/02/2022,31/01/2023,True,DRA,2,UG Year 2,HASS,300.0,0.22,2.0,False
DRA2108,2024/5,communications,Communications,Stage Two Modules,30.0,2,Introduction to Creative Producing: Making Change and Shifting Cultures,30.0,20.0,33.0,267.0,0.0,100.0,0.0,0.0,3.0,5.0,Yes,1/2/2023,13/2/2023,True,DRA,2,UG Year 2,HASS,300.0,0.11,1.0,False
DRA2109,2024/5,communications,Communications,Stage Two Modules,30.0,1,Ensemble Acting: Co-Creation,30.0,18.0,66.0,234.0,,60.0,0.0,40.0,3.0,5.0,No,03/02/2023,14/03/2023,True,DRA,2,UG Year 2,HASS,300.0,0.22,2.0,False
DRA2110,2024/5,communications,Communications,Stage Two Modules,30.0,2,Political Theatre: The 1980s,30.0,24.0,33.0,267.0,0.0,100.0,0.0,0.0,2.0,5.0,No,07/03/2024,07/03/2024,True,DRA,2,UG Year 2,HASS,300.0,0.11,1.0,False
DRA2111,2024/5,communications,Communications,Stage Two Modules,30.0,2,Live Art and Spatial Practices,30.0,16.0,66.0,234.0,0.0,100.0,0.0,0.0,2.0,5.0,Yes,23/02/2024,07/03/2024,True,DRA,2,UG Year 2,HASS,300.0,0.22,1.0,False
EAF2500,2024/5,communications,Communications,Stage Two Modules,15.0,2,"European Cinemas: Art, Industry, Entertainment",15.0,45.0,25.0,125.0,0.0,100.0,0.0,0.0,1.0,5.0,Yes,20/01/23,20/01/23,True,EAF,2,UG Year 2,HASS,150.0,0.16666666666666666,1.0,False
EAF2502,2024/5,communications,Communications,Stage Two Modules,30.0,1,Shots in the Dark,30.0,60.0,60.0,240.0,0.0,100.0,0.0,0.0,2.0,5.0,No,01/10/2011,07/05/2021,True,EAF,2,UG Year 2,HASS,300.0,0.2,1.0,False
EAF2510,2024/5,communications,Communications,Stage Two Modules,30.0,2,"Adaptation: Text, Image, Culture",30.0,150.0,38.0,262.0,0.0,100.0,0.0,0.0,2.0,5.0,No,06/01/2013,09/02/2024,True,EAF,2,UG Year 2,HASS,300.0,0.12666666666666668,1.0,False
EAF2511,2024/5,communications,Communications,Stage Two Modules,30.0,2,"Television: Times, Trends and Technologies",30.0,60.0,104.0,196.0,0.0,90.0,0.0,10.0,2.0,5.0,Yes,12/01/2019,04/08/2020,True,EAF,2,UG Year 2,HASS,300.0,0.3466666666666667,2.0,False
EAF2512,2024/5,communications,Communications,Stage Two Modules,30.0,2,"European Cinemas: Art, Industry, Entertainment",30.0,32.0,57.0,323.0,0.0,100.0,0.0,0.0,2.0,5.0,Yes,01/05/2018,04/08/2020,True,EAF,2,UG Year 2,HASS,380.0,0.15,1.0,False
EAF2513,2024/5,communications,Communications,Stage Two Modules,30.0,1,Filmmaking,30.0,32.0,43.0,257.0,0.0,25.0,0.0,75.0,2.0,5.0,No,10/02/2020,03/03/2022,True,EAF,2,UG Year 2,HASS,300.0,0.14333333333333334,2.0,False
EAF2514,2024/5,communications,Communications,Stage Two Modules,30.0,2,"Scrublands, Sanctuary, Screens: Co-creating Knowledges alongside Donkeys",30.0,20.0,56.0,244.0,0.0,100.0,0.0,0.0,2.0,5.0,Yes,14/11/2023,26/02/2024,True,EAF,2,UG Year 2,HASS,300.0,0.18666666666666668,1.0,False
EAF2515,2024/5,communications,Communications,Stage Two Modules,30.0,1,Contemporary Latin American Cinema,30.0,20.0,80.0,220.0,0.0,100.0,0.0,0.0,2.0,5.0,Yes,16/12/2022,02/02/2024,True,EAF,2,UG Year 2,HASS,300.0,0.26666666666666666,1.0,False
CMM3002,2024/5,communications,Communications,Stage Three Modules,30.0,2,Communications: Dissertation,30.0,32.0,12.0,288.0,0.0,100.0,0.0,0.0,1.0,6.0,No,25/02/2021,08/09/2023,True,CMM,3,UG Year 3,ESE,300.0,0.04,1.0,False
CMM3003,2024/5,communications,Communications,Stage Three Modules,30.0,2,Communications: Practical Research Project,30.0,10.0,12.0,288.0,0.0,100.0,0.0,0.0,1.0,6.0,No,26/02/2021,02/02/2023,True,CMM,3,UG Year 3,ESE,300.0,0.04,1.0,False
CMM3004,2024/5,communications,Communications,Stage Three Modules,30.0,1,Social Media and Society,30.0,30.0,33.0,267.0,,100.0,0.0,0.0,2.0,6.0,No,29/10/2022,02/02/2023,True,CMM,3,UG Year 3,ESE,300.0,0.11,1.0,False
CMM3005,2024/5,communications,Communications,Stage Three Modules,30.0,2,"Gender, Sexuality and Media",30.0,36.0,33.0,267.0,,100.0,0.0,0.0,2.0,6.0,No,30/01/2024,27/02/2024,True,CMM,3,UG Year 3,ESE,300.0,0.11,1.0,False
CMM3006,2024/5,communications,Communications,Stage Three Modules,30.0,1,Digital Inequalities,30.0,36.0,33.0,267.0,0.0,60.0,0.0,40.0,2.0,6.0,No,14/03/2024,,True,CMM,3,UG Year 3,ESE,300.0,0.11,2.0,False
DRA3011,2024/5,communications,Communications,Stage Three Modules,30.0,1,Practice II: Technical Specialisation,30.0,4.0,66.0,234.0,0.0,100.0,0.0,0.0,2.0,6.0,No,2016,24/7/2020,True,DRA,3,UG Year 3,HASS,300.0,0.22,1.0,False
DRA3012,2024/5,communications,Communications,Stage Three Modules,30.0,1,Theatre Practice I: Applied Drama,30.0,18.0,66.0,234.0,0.0,100.0,0.0,0.0,2.0,6.0,No,2011,24/07/2020,True,DRA,3,UG Year 3,HASS,300.0,0.22,1.0,False
DRA3050,2024/5,communications,Communications,Stage Three Modules,30.0,1,Creative Industries Management,30.0,25.0,33.0,267.0,0.0,100.0,0.0,0.0,2.0,6.0,No,October 2011,19/02/2021,True,DRA,3,UG Year 3,HASS,300.0,0.11,1.0,False
DRA3061,2024/5,communications,Communications,Stage Three Modules,30.0,2 and 3,Practical Essay,30.0,120.0,18.0,282.0,0.0,70.0,0.0,30.0,2.0,6.0,No,October 2011,07/12/2021,True,DRA,3,UG Year 3,HASS,300.0,0.06,2.0,False
DRA3088,2024/5,communications,Communications,Stage Three Modules,30.0,1,Women and Theatre 1700-1928,30.0,25.0,33.0,267.0,0.0,100.0,0.0,0.0,2.0,6.0,No,01/03/2013,18/08/2020,True,DRA,3,UG Year 3,HASS,300.0,0.11,1.0,False
DRA3094,2024/5,communications,Communications,Stage Three Modules,30.0,2,Theatre Dissertation,30.0,120.0,21.0,278.0,0.0,100.0,0.0,0.0,2.0,6.0,No,2002,25/02/2020,True,DRA,3,UG Year 3,HASS,299.0,0.07023411371237458,1.0,False
DRA3095,2024/5,communications,Communications,Stage Three Modules,30.0,1,Music Drama,30.0,20.0,33.0,267.0,0.0,100.0,0.0,0.0,2.0,6.0,No,2002,27/07/2020,True,DRA,3,UG Year 3,HASS,300.0,0.11,1.0,False
DRA3100,2024/5,communications,Communications,Stage Three Modules,30.0,1,Physical Performance,30.0,20.0,66.0,234.0,0.0,100.0,0.0,0.0,2.0,6.0,No,08/03/2020,28/07/2020,True,DRA,3,UG Year 3,HASS,300.0,0.22,1.0,False
DRA3102,2024/5,communications,Communications,Stage Three Modules,30.0,1,Audio Dramaturgy: Theatre of the Ear,30.0,20.0,66.0,234.0,0.0,100.0,0.0,0.0,2.0,6.0,No,19/02/2021,19/02/2021,True,DRA,3,UG Year 3,HASS,300.0,0.22,1.0,False
DRA3104,2024/5,communications,Communications,Stage Three Modules,30.0,1,Approaches to Acting,30.0,24.0,66.0,234.0,0.0,30.0,0.0,70.0,2.0,6.0,No,20/02/2022,20/02/2022,True,DRA,3,UG Year 3,HASS,300.0,0.22,2.0,False
DRA3106,2024/5,communications,Communications,Stage Three Modules,30.0,1,Acting for Screen,30.0,20.0,66.0,234.0,0.0,100.0,0.0,0.0,2.0,6.0,Yes,2023,6/2/2023,True,DRA,3,UG Year 3,HASS,300.0,0.22,1.0,False
DRA3107,2024/5,communications,Communications,Stage Three Modules,30.0,1,Theatres Against Colonialism,30.0,24.0,33.0,267.0,0.0,100.0,0.0,0.0,2.0,6.0,No,28/02/2024,28/02/2024,True,DRA,3,UG Year 3,HASS,300.0,0.11,1.0,False
EAF3106,2024/5,communications,Communications,Stage Three Modules,30.0,2,"Female Screens: Representation, Agency and Authorship",30.0,15.0,33.0,267.0,0.0,100.0,0.0,0.0,2.0,6.0,No,09/01/2018,27/07/2020,True,EAF,3,UG Year 3,HASS,300.0,0.11,1.0,False
EAF3501,2024/5,communications,Communications,Stage Three Modules,30.0,2,American Independent Film,30.0,40.0,99.0,201.0,0.0,100.0,0.0,0.0,2.0,6.0,No,01/12/2014,28/03/2022,True,EAF,3,UG Year 3,HASS,300.0,0.33,1.0,False
EAF3513,2024/5,communications,Communications,Stage Three Modules,30.0,1,British Screens,30.0,18.0,66.0,234.0,0.0,100.0,0.0,0.0,2.0,6.0,No,2013,04/02/2021,True,EAF,3,UG Year 3,HASS,300.0,0.22,1.0,False
EAF3514,2024/5,communications,Communications,Stage Three Modules,30.0,2,Film Studies Dissertation,30.0,15.0,21.0,279.0,0.0,100.0,0.0,0.0,1.0,6.0,No,05/08/2015,29/07/2020,True,EAF,3,UG Year 3,HASS,300.0,0.07,1.0,False
EAF3515,2024/5,communications,Communications,Stage Three Modules,30.0,1,Something to See: War and Visual Media,30.0,30.0,77.0,223.0,0.0,100.0,0.0,0.0,3.0,6.0,No,31/01/2018,27/07/2020,True,EAF,3,UG Year 3,HASS,300.0,0.25666666666666665,1.0,False
EAF3516,2024/5,communications,Communications,Stage Three Modules,30.0,2,Creative Film Dissertation,30.0,10.0,21.0,278.0,0.0,100.0,0.0,0.0,2.0,6.0,No,21/07/2016,07/12/2022,True,EAF,3,UG Year 3,HASS,299.0,0.07023411371237458,1.0,False
EAF3519,2024/5,communications,Communications,Stage Three Modules,30.0,1,Cinema in the Anthropocene,30.0,15.0,66.0,234.0,0.0,100.0,0.0,0.0,2.0,6.0,No,24/01/2022,24/02/2022,True,EAF,3,UG Year 3,HASS,300.0,0.22,1.0,False
EAF3521,2024/5,communications,Communications,Stage Three Modules,30.0,2,Film Audiences,30.0,30.0,39.0,261.0,,100.0,0.0,0.0,3.0,6.0,No,20/01/23,20/01/23,True,EAF,3,UG Year 3,HASS,300.0,0.13,1.0,False
PSY1105,2024/5,psychology,Psychology,Stage One Modules,15.0,1,Introduction to Behaviour and Evolution,15.0,250.0,29.0,121.0,0.0,50.0,50.0,0.0,2.0,4.0,No,12/03/2013,02/08/2024,True,PSY,1,UG Year 1,HLS,150.0,0.19333333333333333,2.0,False
PSY1126,2024/5,psychology,Psychology,Stage One Modules,15.0,2,Classic Studies in Psychology,15.0,200.0,36.0,114.0,0.0,50.0,50.0,0.0,2.0,4.0,No,01/12/2011,02/08/2024,True,PSY,1,UG Year 1,HLS,150.0,0.24,2.0,False
PSY1202,2024/5,psychology,Psychology,Stage One Modules,15.0,2,Introduction to Biological Psychology,15.0,250.0,31.0,119.0,0.0,50.0,50.0,0.0,2.0,4.0,No,01/11/2011,31/03/2022,True,PSY,1,UG Year 1,HLS,150.0,0.20666666666666667,2.0,False
PSY1203,2024/5,psychology,Psychology,Stage One Modules,15.0,1,Introduction to Social Psychology,15.0,300.0,31.0,119.0,0.0,50.0,50.0,0.0,2.0,4.0,No,01/12/2011,30/06/2020,True,PSY,1,UG Year 1,HLS,150.0,0.20666666666666667,2.0,False
PSY1204,2024/5,psychology,Psychology,Stage One Modules,15.0,1,Introduction to Clinical Psychology,15.0,300.0,31.0,119.0,0.0,50.0,50.0,0.0,2.0,4.0,No,01/12/2011,16/07/2015,True,PSY,1,UG Year 1,HLS,150.0,0.20666666666666667,2.0,False
PSY1205,2024/5,psychology,Psychology,Stage One Modules,15.0,1 and 2,Introduction to Statistics,15.0,220.0,30.0,120.0,0.0,0.0,67.0,33.0,2.0,4.0,No,01/11/2011,23/04/2023,True,PSY,1,UG Year 1,HLS,150.0,0.2,2.0,False
PSY1206,2024/5,psychology,Psychology,Stage One Modules,15.0,1,Introduction to Research Methods,15.0,250.0,31.0,119.0,0.0,45.0,45.0,10.0,3.0,4.0,No,01/11/2011,20/07/2017,True,PSY,1,UG Year 1,HLS,150.0,0.20666666666666667,3.0,False
PSY1207,2024/5,psychology,Psychology,Stage One Modules,15.0,2,"Cognition, Emotion and Development",15.0,300.0,33.0,117.0,0.0,50.0,50.0,0.0,2.0,4.0,No,01/02/2013,10/07/2020,True,PSY,1,UG Year 1,HLS,150.0,0.22,2.0,False
PSY1208,2024/5,psychology,Psychology,Stage One Modules,15.0,1 and 2,Workplace Learning,15.0,40.0,15.0,120.0,15.0,75.0,0.0,25.0,3.0,4.0,No,17/08/2017,02/08/2024,True,PSY,1,UG Year 1,HLS,150.0,0.1,2.0,False
PSY2203,2024/5,psychology,Psychology,Stage Two Modules,15.0,1,Social Psychology II,15.0,280.0,25.0,125.0,0.0,50.0,50.0,0.0,2.0,5.0,No,01/11/2011,14/08/2024,True,PSY,2,UG Year 2,HLS,150.0,0.16666666666666666,2.0,False
PSY2205,2024/5,psychology,Psychology,Stage Two Modules,15.0,1,Personality and Individual Differences,15.0,260.0,25.0,125.0,0.0,50.0,50.0,0.0,2.0,5.0,No,01/11/2011,09/07/2024,True,PSY,2,UG Year 2,HLS,150.0,0.16666666666666666,2.0,False
PSY2206,2024/5,psychology,Psychology,Stage Two Modules,15.0,1 and 2,Methods and Statistics in Psychology II,15.0,300.0,45.0,105.0,0.0,0.0,100.0,0.0,2.0,5.0,No,01/11/2011,26/02/2024,True,PSY,2,UG Year 2,HLS,150.0,0.3,1.0,False
PSY2209,2024/5,psychology,Psychology,Stage Two Modules,15.0,1,Cognition Practical I,15.0,75.0,22.0,128.0,0.0,100.0,0.0,0.0,1.0,5.0,No,01/11/2011,26/02/2024,True,PSY,2,UG Year 2,HLS,150.0,0.14666666666666667,1.0,False
PSY2210,2024/5,psychology,Psychology,Stage Two Modules,15.0,1,Social Practical I,15.0,100.0,22.0,128.0,0.0,100.0,0.0,0.0,3.0,5.0,No,01/12/2011,13/08/2020,True,PSY,2,UG Year 2,HLS,150.0,0.14666666666666667,1.0,False
PSY2212,2024/5,psychology,Psychology,Stage Two Modules,15.0,2,Cognition Practical II,15.0,100.0,20.0,130.0,0.0,100.0,0.0,0.0,1.0,5.0,No,01/12/2011,26/02/2024,True,PSY,2,UG Year 2,HLS,150.0,0.13333333333333333,1.0,False
PSY2213,2024/5,psychology,Psychology,Stage Two Modules,15.0,2,Social Practical II,15.0,70.0,22.0,128.0,0.0,100.0,0.0,0.0,1.0,5.0,No,01/12/2011,07/08/2020,True,PSY,2,UG Year 2,HLS,150.0,0.14666666666666667,1.0,False
PSY2214,2024/5,psychology,Psychology,Stage Two Modules,15.0,1,Observations and Experiments in Animal Behaviour,15.0,50.0,33.0,117.0,0.0,100.0,0.0,0.0,3.0,5.0,No,01/11/2011,07/10/2022,True,PSY,2,UG Year 2,HLS,150.0,0.22,1.0,False
PSY2216,2024/5,psychology,Psychology,Stage Two Modules,15.0,2,Qualitative Methods and Interview Skills,15.0,70.0,22.0,128.0,0.0,100.0,0.0,0.0,1.0,5.0,No,01/02/2014,07/08/2020,True,PSY,2,UG Year 2,HLS,150.0,0.14666666666666667,1.0,False
PSY2217,2024/5,psychology,Psychology,Stage Two Modules,15.0,2,Wild Behaviour,15.0,50.0,86.0,64.0,0.0,100.0,0.0,0.0,2.0,5.0,No,01/04/2014,03/05/2023,True,PSY,2,UG Year 2,HLS,150.0,0.5733333333333334,1.0,False
PSY2218,2024/5,psychology,Psychology,Stage Two Modules,15.0,1,Social Practical III,15.0,90.0,22.0,128.0,0.0,100.0,0.0,0.0,1.0,5.0,No,01/12/2011,06/08/2020,True,PSY,2,UG Year 2,HLS,150.0,0.14666666666666667,1.0,False
PSY2303,2024/5,psychology,Psychology,Stage Two Modules,15.0,2,Cognition and Emotion,15.0,340.0,25.0,125.0,0.0,20.0,80.0,0.0,2.0,5.0,No,22/10/2011,29/03/2021,True,PSY,2,UG Year 2,HLS,150.0,0.16666666666666666,2.0,False
PSY2304,2024/5,psychology,Psychology,Stage Two Modules,15.0,2,Biological Basis of Behaviour,15.0,300.0,25.0,125.0,0.0,50.0,50.0,0.0,2.0,5.0,No,22/10/2011,26/04/2024,True,PSY,2,UG Year 2,HLS,150.0,0.16666666666666666,2.0,False
PSY2306,2024/5,psychology,Psychology,Stage Two Modules,15.0,1,Development Psychology and Psychopathology,15.0,300.0,25.0,125.0,0.0,50.0,50.0,0.0,2.0,5.0,No,01/11/2011,14/08/2024,True,PSY,2,UG Year 2,HLS,150.0,0.16666666666666666,2.0,False
PSY3401,2024/5,psychology,Psychology,Stage Three Modules,45.0,1 and 2,Psychology Research Project,45.0,280.0,35.0,415.0,0.0,100.0,0.0,0.0,2.0,6.0,No,01/02/2014,16/05/2023,True,PSY,3,UG Year 3,HLS,450.0,0.07777777777777778,1.0,False
PSY3402,2024/5,psychology,Psychology,Stage Three Modules,15.0,1,Methods and Statistics in Psychology III,15.0,300.0,22.0,128.0,0.0,0.0,100.0,0.0,2.0,6.0,No,01/02/2014,01/03/2022,True,PSY,3,UG Year 3,HLS,150.0,0.14666666666666667,1.0,False
PSY3403,2024/5,psychology,Psychology,Stage Three Modules,15.0,2,Contemporary Issues in Psychology,15.0,280.0,22.0,128.0,0.0,100.0,0.0,0.0,2.0,6.0,No,01/02/2014,18/08/2020,True,PSY,3,UG Year 3,HLS,150.0,0.14666666666666667,1.0,False
PSY3404,2024/5,psychology,Psychology,Stage Three Modules,120.0,"1, 2 and 3",One Year Study Abroad,120.0,12.0,0.0,0.0,1200.0,100.0,0.0,0.0,1.0,6.0,No,23/02/2017,13/06/2023,True,PSY,3,UG Year 3,HLS,1200.0,0.0,1.0,False
PSY3405,2024/5,psychology,Psychology,Stage Three Modules,30.0,1 and 2,Psychology Dissertation,30.0,5.0,26.0,274.0,0.0,100.0,0.0,0.0,1.0,6.0,No,02/11/2018,10/08/2020,True,PSY,3,UG Year 3,HLS,300.0,0.08666666666666667,1.0,False
PSY3406,2024/5,psychology,Psychology,Stage Three Modules,120.0,"1, 2 and 3",Professional Placement,120.0,20.0,10.0,70.0,1120.0,20.0,0.0,80.0,2.0,6.0,No,05/10/2020,19/09/2023,True,PSY,3,UG Year 3,HLS,1200.0,0.008333333333333333,2.0,False
PSY3411,2024/5,psychology,Psychology,Stage Three Modules,15.0,1 and 2,Psychology and Law,15.0,35.0,33.0,117.0,0.0,40.0,60.0,0.0,2.0,6.0,No,20/02/2014,13/12/2023,True,PSY,3,UG Year 3,HLS,150.0,0.22,2.0,False
PSY3412,2024/5,psychology,Psychology,Stage Three Modules,15.0,1,The Psychology of Gender,15.0,35.0,33.0,117.0,0.0,40.0,50.0,10.0,3.0,6.0,No,01/02/2014,13/12/2023,True,PSY,3,UG Year 3,HLS,150.0,0.22,3.0,False
PSY3416,2024/5,psychology,Psychology,Stage Three Modules,15.0,1,Work and Organisational Psychology,15.0,35.0,33.0,117.0,0.0,40.0,50.0,10.0,3.0,6.0,No,01/02/2014,13/12/2023,True,PSY,3,UG Year 3,HLS,150.0,0.22,3.0,False
PSY3418,2024/5,psychology,Psychology,Stage Three Modules,15.0,1,Processes of Human Memory,15.0,35.0,33.0,117.0,0.0,40.0,60.0,0.0,2.0,6.0,No,01/02/2014,13/12/2023,True,PSY,3,UG Year 3,HLS,150.0,0.22,2.0,False
PSY3419,2024/5,psychology,Psychology,Stage Three Modules,15.0,1,Studying Cognition and Emotion with Brain Imaging,15.0,35.0,33.0,117.0,0.0,40.0,60.0,0.0,2.0,6.0,No,01/02/2014,14/12/2023,True,PSY,3,UG Year 3,HLS,150.0,0.22,2.0,False
PSY3424,2024/5,psychology,Psychology,Stage Three Modules,15.0,1,"Applied Social Psychology: Health, Environment and Society",15.0,35.0,33.0,117.0,0.0,50.0,50.0,0.0,2.0,6.0,No,28/01/2014,01/03/2022,True,PSY,3,UG Year 3,HLS,150.0,0.22,2.0,False
