module_code,academic_year,dept_slug,dept_name,stage,credits_raw,term_raw,module_title,credits,num_students_anticipated,scheduled_hours,independent_hours,placement_hours,coursework_pct,written_exam_pct,practical_exam_pct,n_summative_items,nqf_level,distance_learning,origin_date,last_revision_date,fetch_ok
CLA3274,2024/5,classics,Classics,Stage Three Modules,30.0,1 and 2,The Persians in a Near Eastern Context,30,20,44,256,0,50,40,10,3,6,No,01/09/2018,21/02/2024,True
CLA3275,2024/5,classics,Classics,Stage Three Modules,15.0,2,Women Writing Classics,15,17,22,128,0,100,0,0,2,6,No,01/01/2019,20/02/2019,True
CLA3276,2024/5,classics,Classics,Stage Three Modules,15.0,1,Courage in the Ancient World,15,20,22,128,0,80,0,20,2,6,No,29/01/2020,04/08/2020,True
CLA3277,2024/5,classics,Classics,Stage Three Modules,15.0,2,Lost Works and Fragments,15,,22,128,0,70,0,30,2,6,No,31/01/2020,17/03/2022,True
CLA3279,2024/5,classics,Classics,Stage Three Modules,30.0,1 and 2,"Knowledge, Wealth and Power in the Ancient World",30,17,44,256,0,70,20,10,3,6,No,25/02/2022,24/01/2023,True
THE3026,2024/5,classics,Classics,Stage Three Modules,30.0,2,Postcolonial Theology,30,20,33,267,0,100,0,0,3,6,No,01/03/2017,15/03/2021,True
THE3044,2024/5,classics,Classics,Stage Three Modules,30.0,1,Reading New Testament Letters,30,,34,266,0,100,0,0,3,5,No,13/01/2020,24/02/2022,True
THE3082,2024/5,classics,Classics,Stage Three Modules,30.0,1 and 2,Theology Dissertation,30,40,7,293,0,90,0,10,2,6,No,,19/08/2020,True
THE3218,2024/5,classics,Classics,Stage Three Modules,30.0,1,The Invention of God,30,20,33,267,0,100,0,0,1,6,No,30/01/2018,14/02/2022,True
THE3219,2024/5,classics,Classics,Stage Three Modules,30.0,2,Religion and Holocaust Memory in Public Life,30,30,33,267,0,100,0,0,3,6,No,01/01/2019,25/08/2022,True
THE3228,2024/5,classics,Classics,Stage Three Modules,30.0,1,Criminal Justice in Religious and Philosophical Perspectives,30,20,35,265,0,100,0,0,2,6,No,06/02/2024,06/02/2024,True
THE3229,2024/5,classics,Classics,Stage Three Modules,30.0,2,"Syriac Christianity: Monks, Monasteries and Mimre",30,30,34,266,0,90,0,10,3,6,No,06/02/2024,06/02/2024,True
THE3230,2024/5,classics,Classics,Stage Three Modules,30.0,2,"Conflicts and Encounters between Religions: War, Peace, Politics and the Quest for Dialogue",30,17,33,267,0,100,0,0,2,6,No,21/02/2024,21/02/2024,True
THE3231,2024/5,classics,Classics,Stage Three Modules,30.0,1,History of Encounters Between Philosophy and Theology,30,20,33,267,0,100,0,0,2,6,No,26/02/2024,26/02/2024,True
CLAM043,2024/5,classics,Classics,Masters Modules,60.0,1 and 2,Dissertation in Classics and Ancient History,60,20,6,594,0,100,0,0,1,7,No,2005,10/08/2020,True
CLAM046,2024/5,classics,Classics,Masters Modules,30.0,2,The City of Rome,30,,4,0,296,60,0,40,2,7,No,24/07/2014,13/10/2021,True
CLAM077,2024/5,classics,Classics,Masters Modules,15.0,1,Ancient Texts and their Interpretation,15,10,15,135,0,100,0,0,3,7,No,01/01/2019,01/04/2024,True
CLAM078,2024/5,classics,Classics,Masters Modules,15.0,1,Classical Reception: An Introduction,15,10,15,135,0,80,0,20,3,7,No,01/01/2019,10/08/2020,True
CLAM079,2024/5,classics,Classics,Masters Modules,15.0,1,Cultures of the Body in the Roman Empire,15,5,15,135,0,80,0,20,2,7,No,01/01/2019,10/08/2020,True
CLAM088,2024/5,classics,Classics,Masters Modules,15.0,1,Classical Language and Texts Greek I (A),15,5,44,106,0,0,100,0,2,7,No,05/02/2023,05/02/2023,True
CLAM089,2024/5,classics,Classics,Masters Modules,15.0,2,Classical Language and Texts: Greek I (B),15,5,44,106,0,0,100,0,2,7,No,05/02/2023,12/02/2024,True
CLAM090,2024/5,classics,Classics,Masters Modules,15.0,1,Classical Language and Texts: Latin I (A),15,10,44,106,0,0,100,0,2,7,No,05/02/2023,12/02/2024,True
CLAM091,2024/5,classics,Classics,Masters Modules,15.0,2,Classical Language and Texts: Latin I (B),15,10,44,106,0,0,100,0,2,7,No,05/02/2023,16/02/2024,True
CLAM101,2024/5,classics,Classics,Masters Modules,15.0,1,"The Western Dragon in Lore, Literature and Art",15,10,15,135,0,80,0,20,2,7,No,Feb 2013,29/11/2018,True
CLAM106,2024/5,classics,Classics,Masters Modules,15.0,2,Ancient Philosophy,15,10,15,135,0,80,0,20,2,7,No,Feb 2013,27/04/2023,True
CLAM107,2024/5,classics,Classics,Masters Modules,15.0,2,Roman Myth,15,10,15,135,0,80,0,20,2,7,No,Feb 2013,18/04/2024,True
CLAM108,2024/5,classics,Classics,Masters Modules,15.0,1,"Rome: Globalisation, Materiality",15,10,15,135,0,80,0,20,2,7,No,Feb 2013,27/04/2023,True
CLAM111,2024/5,classics,Classics,Masters Modules,15.0,2,Ancient Drama in its Social and Cultural Context,15,10,15,135,0,80,0,20,2,7,Yes,28/08/2015,10/01/2019,True
CLAM202,2024/5,classics,Classics,Masters Modules,30.0,1 and 2,Classical Language and Texts: Greek II,30,2,88,212,0,0,100,0,3,7,No,23/02/2017,16/02/2023,True
CLAM204,2024/5,classics,Classics,Masters Modules,30.0,1 and 2,Greek III,30,4,66,234,0,70,0,30,6,7,No,03/03/2016,19/08/2020,True
CLAM205,2024/5,classics,Classics,Masters Modules,30.0,1 and 2,Greek IV,30,2,66,234,0,60,40,0,3,7,No,July 2013,06/05/2021,True
CLAM252,2024/5,classics,Classics,Masters Modules,30.0,1 and 2,Classical Language and Texts: Latin II,30,2,66,234,0,0,100,0,3,7,No,23/02/2017,16/02/2022,True
CLAM254,2024/5,classics,Classics,Masters Modules,30.0,1 and 2,Latin III,30,3,66,234,0,40,60,0,6,7,No,2011,19/08/2020,True
CLAM255,2024/5,classics,Classics,Masters Modules,30.0,1 and 2,Latin IV,30,1,66,234,0,60,40,0,3,7,No,2011,06/05/2021,True
CLAM259,2024/5,classics,Classics,Masters Modules,15.0,1,Ancient Epigraphy,15,5,15,135,0,100,0,0,3,7,No,03/06/2021,18/04/2024,True
CLAM260,2024/5,classics,Classics,Masters Modules,15.0,1,Greek Papyrology: An Introduction,15,10,15,135,0,100,0,0,2,7,No,11/05/2022,18/04/2024,True
CLAM261,2024/5,classics,Classics,Masters Modules,15.0,2,Homers Odyssey and the Caribbean,15,15,15,135,0,80,0,20,2,7,No,11/05/2022,11/05/2022,True
CLAM262,2024/5,classics,Classics,Masters Modules,15.0,2,Pandemics and disease in the ancient Mediterranean,15,10,15,135,0,80,0,20,2,7,No,28/04/2023,18/04/2024,True
CLAM263,2024/5,classics,Classics,Masters Modules,15.0,2,Magic and Folklore in the Greek and Roman Worlds,15,30,15,135,0,80,0,20,2,7,No,12/02/2024,02/05/2024,True
THEM020,2024/5,classics,Classics,Masters Modules,60.0,"1, 2 and 3",Dissertation,60,6,5,595,0,100,0,0,1,7,No,2008,18/08/2020,True
THEM125,2024/5,classics,Classics,Masters Modules,15.0,2,Intermediate Biblical Hebrew,15,,22,128,0,40,60,0,3,7,No,01/02/2014,18/08/2020,True
THEM127,2024/5,classics,Classics,Masters Modules,15.0,1,Introducing Biblical Hebrew,15,5,33,117,0,40,60,0,3,7,No,01/02/2014,18/08/2020,True
THEM151,2024/5,classics,Classics,Masters Modules,15.0,2,Monsters in the Bible and Beyond,15,10,16,134,0,100,0,0,2,7,No,06/02/2024,06/02/2024,True
THEM152,2024/5,classics,Classics,Masters Modules,15.0,,The Ethics of Decision-Making,15,,,,,100,0,0,1,7,No,29/04/2024,29/04/2024,True
THEM305,2024/5,classics,Classics,Masters Modules,15.0,2,Ecological Interpretation of the Bible,15,6,17,133,0,100,0,0,2,7,No,07/01/2022,04/05/2022,True
THEM306,2024/5,classics,Classics,Masters Modules,15.0,1,Heaven and Philosophy,15,6,16,134,0,80,0,20,2,7,No,07/01/2022,21/06/2022,True
THEM307,2024/5,classics,Classics,Masters Modules,15.0,1,Reason and Emotion in Early Christian Preaching,15,6,16,134,0,80,0,20,2,7,No,14/01/2022,04/05/2022,True
THEM311,2024/5,classics,Classics,Masters Modules,15.0,1,Theology and Trauma,15,6,15,135,0,100,0,0,1,7,No,01/12/2021,27/04/2023,True
THEM312,2024/5,classics,Classics,Masters Modules,15.0,1,"Hoping to Turn Again: Faith, Hope and Love in TS Eliot's Middle Period",15,15,134,16,0,100,0,0,3,7,No,15/02/2024,15/02/2024,True
BIO1016,2024/5,biosciences,Biosciences,Stage One Modules,,2,Introduction to Professional Placement,,40,6,16,0,0,0,0,1,6,No,28/03/2023,28/03/2023,True
BIO1331,2024/5,biosciences,Biosciences,Stage One Modules,15.0,1,Animals,15,150,34,116,0,25,75,0,2,4,No,01/05/2012,26/04/2024,True
BIO1332,2024/5,biosciences,Biosciences,Stage One Modules,15.0,1,Biochemistry,15,400,35,115,0,40,60,0,3,4,No,27/04/2012,23/04/2024,True
BIO1333,2024/5,biosciences,Biosciences,Stage One Modules,15.0,1,Fundamental Principles for Bioscientists,15,200,37,113,0,33,34,33,4,4,No,23/04/2012,02/04/2024,True
BIO1334,2024/5,biosciences,Biosciences,Stage One Modules,15.0,1,Genetics,15,400,33,117,0,30,70,0,3,4,No,26/04/2012,25/04/2024,True
BIO1336,2024/5,biosciences,Biosciences,Stage One Modules,15.0,2,Ecology,15,150,31,119,0,40,60,0,2,4,No,01/05/2012,25/04/2024,True
BIO1337,2024/5,biosciences,Biosciences,Stage One Modules,15.0,2,Microbiology,15,400,34,116,0,0,100,0,2,4,No,04/04/2012,23/11/2024,True
BIO1338,2024/5,biosciences,Biosciences,Stage One Modules,15.0,2,Plants,15,130,42,108,0,0,80,20,2,4,No,01/05/2012,19/04/2024,True
BIO1339,2024/5,biosciences,Biosciences,Stage One Modules,15.0,2,Cells,15,400,36,114,0,0,60,40,2,4,No,12/03/2013,25/04/2024,True
BIO1345,2024/5,biosciences,Biosciences,Stage One Modules,15.0,2,Structure and Reactivity of Organic Compounds I,15,60,43,107,0,40,60,0,5,4,No,24/04/2013,19/04/2024,True
BIO1347,2024/5,biosciences,Biosciences,Stage One Modules,30.0,1 and 2,General Chemistry,30,60,110,190,0,0,20,80,2,4,No,28/07/2021,18/03/2024,True
BIO2001,2024/5,biosciences,Biosciences,Stage Two Modules,,1 and 2,Preparing for Professional Placements,,40,12,18,0,100,0,0,1,5,No,21/02/2019,27/05/2022,True
BIO2066,2024/5,biosciences,Biosciences,Stage Two Modules,15.0,2,Forensic Science,15,200,26,124,0,100,0,0,2,5,No,01/10/2011,02/03/2024,True
BIO2068,2024/5,biosciences,Biosciences,Stage Two Modules,30.0,1 and 2,Forensic Science,30,100,48,252,0,100,0,0,3,5,No,01/11/2011,02/03/2024,True
BIO2071,2024/5,biosciences,Biosciences,Stage Two Modules,15.0,1,Research Skills and Bioethics,15,200,26,124,0,100,0,0,3,5,No,01/11/2011,29/02/2024,True
BIO2074,2024/5,biosciences,Biosciences,Stage Two Modules,15.0,2,Marine Biology,15,100,31,119,0,100,0,0,2,5,No,01/11/2011,28/02/2024,True
BIO2076,2024/5,biosciences,Biosciences,Stage Two Modules,15.0,1,Ecology and Environment,15,100,36,114,0,50,50,0,2,5,No,01/11/2011,28/02/2024,True
BIO2081,2024/5,biosciences,Biosciences,Stage Two Modules,15.0,3,Coral Reef Field Course,15,40,60,90,0,80,20,0,3,5,No,01/12/2011,28/02/2024,True
BIO2082,2024/5,biosciences,Biosciences,Stage Two Modules,15.0,1,Animal Ecophysiology,15,100,36,114,0,100,0,0,3,5,No,01/11/2011,29/02/2024,True
BIO2085,2024/5,biosciences,Biosciences,Stage Two Modules,15.0,1,Structure and Reactivity of Organic Compounds II,15,75,37,113,0,40,60,0,4,5,No,01/11/2011,29/02/2024,True
BIO2086,2024/5,biosciences,Biosciences,Stage Two Modules,15.0,2,Metabolism,15,80,36,114,0,30,70,0,2,5,No,01/11/2011,27/02/2024,True
BIO2088,2024/5,biosciences,Biosciences,Stage Two Modules,15.0,2,Advanced Cell Biology,15,180,33,117,0,100,0,0,2,5,No,24/02/2020,28/02/2024,True
BIO2089,2024/5,biosciences,Biosciences,Stage Two Modules,15.0,1,Molecular Biology of the Gene,15,140,36,114,0,60,40,0,2,5,No,01/11/2011,22/02/2024,True
BIO2090,2024/5,biosciences,Biosciences,Stage Two Modules,15.0,1,Analytical Techniques in Biochemistry,15,80,41,109,0,50,50,0,3,5,No,01/02/2013,29/02/2024,True
BIO2091,2024/5,biosciences,Biosciences,Stage Two Modules,15.0,2,Bioinorganic Chemistry,15,50,34,116,0,100,0,0,3,5,No,01/02/2013,29/02/2024,True
BIO2092,2024/5,biosciences,Biosciences,Stage Two Modules,15.0,2,Genomics and Introductory Bioinformatics,15,80,32,118,0,40,60,0,2,5,No,11/02/2013,28/02/2024,True
BIO2093,2024/5,biosciences,Biosciences,Stage Two Modules,15.0,2,Modern Theories of Evolution,15,70,32,118,0,40,60,0,2,5,No,01/02/2013,27/02/2024,True
BIO2096,2024/5,biosciences,Biosciences,Stage Two Modules,15.0,3,Practical Skills in Field Ecology,15,40,79,71,0,80,0,20,2,5,No,01/02/2013,29/02/2024,True
BIO2099,2024/5,biosciences,Biosciences,Stage Two Modules,15.0,2,Molecular Plant Science,15,50,40,110,0,100,0,0,2,5,No,01/03/2018,28/02/2024,True
BIO2101,2024/5,biosciences,Biosciences,Stage Two Modules,15.0,1,Advanced Microbiology,15,200,39,111,0,100,0,0,2,5,No,10/12/2021,23/09/2024,True
BIO2106,2024/5,biosciences,Biosciences,Stage Two Modules,15.0,1 and 2,Employability and Workplace Learning,15,30,12,100,38,100,0,0,2,5,No,18/03/2022,01/03/2024,True
BIO3037,2024/5,biosciences,Biosciences,Stage Three Modules,15.0,2,Ecology of Environmental Change,15,70,22,128,0,0,100,0,1,6,No,01/12/2011,29/02/2024,True
BIO3041,2024/5,biosciences,Biosciences,Stage Three Modules,15.0,2,Pharmacology and Medicinal Chemistry,15,100,22,128,0,40,60,0,3,6,No,01/11/2011,29/02/2024,True
BIO3046,2024/5,biosciences,Biosciences,Stage Three Modules,15.0,1,Frontiers in Plant Biology,15,25,22,128,0,60,0,40,2,6,No,21/02/2020,01/03/2024,True
BIO3047,2024/5,biosciences,Biosciences,Stage Three Modules,15.0,2,Advanced Applications of Physiology,15,50,23,127,0,100,0,0,2,6,No,12/02/2021,01/03/2024,True
BIO3048,2024/5,biosciences,Biosciences,Stage Three Modules,30.0,"1, 2 and 3",Learning from Professional Placement Experience,30,40,4,16,280,80,0,20,2,6,No,10/03/2022,30/10/2023,True
BIO3049,2024/5,biosciences,Biosciences,Stage Three Modules,90.0,"1, 2 and 3",Professional Placement and Report,90,40,4,20,876,90,0,10,3,6,No,10/03/2022,10/03/2022,True
BIO3058,2024/5,biosciences,Biosciences,Stage Three Modules,15.0,2,Beyond the Frontiers of Medical Mycology,15,100,24,126,0,100,0,0,1,6,No,16/12/2024,,True
BIO3059,2024/5,biosciences,Biosciences,Stage Three Modules,15.0,1,Molecular Biology of Bacterial Infection,15,120,22,128,0,90,0,10,3,6,No,01/03/2024,,True
BIO3062,2024/5,biosciences,Biosciences,Stage Three Modules,120.0,1,One Year Study Abroad,120,30,0,0,1200,100,0,0,1,6,No,01/11/2011,01/03/2022,True
BIO3067,2024/5,biosciences,Biosciences,Stage Three Modules,15.0,1,Ecotoxicology,15,85,21,129,0,50,50,0,2,6,No,01/12/2011,01/03/2024,True
BIO3073,2024/5,biosciences,Biosciences,Stage Three Modules,15.0,2,Specialist Topics in Chemical Sciences,15,20,24,126,0,0,100,0,1,6,No,01/12/2011,27/02/2024,True
BIO3077,2024/5,biosciences,Biosciences,Stage Three Modules,15.0,2,Frontiers in Molecular Cell Biology,15,36,35,115,0,45,0,55,3,6,No,01/12/2011,29/02/2024,True
BIO3078,2024/5,biosciences,Biosciences,Stage Three Modules,15.0,1,Cellular Basis of Immunity,15,120,22,128,0,100,0,0,2,6,No,01/12/2011,26/02/2024,True
BIO3082,2024/5,biosciences,Biosciences,Stage Three Modules,15.0,2,Science Communication,15,100,20,130,0,100,0,0,2,6,No,24/11/2011,29/02/2024,True
BIO3083,2024/5,biosciences,Biosciences,Stage Three Modules,15.0,1,Current Issues in Marine Biology,15,70,25,125,0,80,0,20,3,6,No,01/12/2011,03/03/2024,True
BIO3085,2024/5,biosciences,Biosciences,Stage Three Modules,15.0,1,Horizons of Biochemical Research,15,50,24,126,0,60,0,40,2,6,No,01/01/2012,03/03/2024,True
BIO3086,2024/5,biosciences,Biosciences,Stage Three Modules,15.0,1,Cell Biology of Disease,15,75,31,119,0,100,0,0,3,6,No,27/02/2012,25/02/2024,True
BIO3089,2024/5,biosciences,Biosciences,Stage Three Modules,15.0,1,Organic Synthesis and Drug Design,15,30,22,128,0,40,60,0,3,6,No,03/01/2014,27/2/2024,True
BIO3090,2024/5,biosciences,Biosciences,Stage Three Modules,15.0,2,Secondary Metabolites,15,30,19,131,0,40,60,0,3,6,No,07/02/2014,29/02/2024,True
BIO3092,2024/5,biosciences,Biosciences,Stage Three Modules,15.0,2,Bioinformatics,15,45,30,120,0,100,0,0,2,6,No,29/01/2014,01/03/2024,True
BIO3093,2024/5,biosciences,Biosciences,Stage Three Modules,15.0,2,Energy Metabolism,15,60,22,128,0,100,0,0,2,6,No,11/12/2013,06/12/2024,True
BIO3096,2024/5,biosciences,Biosciences,Stage Three Modules,45.0,"1, 2 and 3",Biosciences Research Project,45,200,235,215,0,85,0,15,3,6,No,25/02/2015,28/02/2024,True
BIO3097,2024/5,biosciences,Biosciences,Stage Three Modules,15.0,2,Living in a Microbial World,15,80,22,128,0,100,0,0,1,6,No,01/02/2016,09/12/2024,True
BIOM052,2024/5,biosciences,Biosciences,Masters Modules,60.0,"1, 2 and 3",Academic Research Project,60,32,20,580,0,90,0,10,2,7,No,25/03/2014,06/07/2018,True
BIOM509,2024/5,biosciences,Biosciences,Masters Modules,15.0,1,Professional Skills,15,42,42,108,0,100,0,0,5,7,No,01/07/2012,25/04/2024,True
BIOM514,2024/5,biosciences,Biosciences,Masters Modules,15.0,2,Secondary Metabolites,15,10,19,131,0,100,0,0,3,7,No,17/07/2015,29/02/2024,True
BIOM515,2024/5,biosciences,Biosciences,Masters Modules,15.0,1,Cellular Basis of Immunity,15,10,22,128,0,100,0,0,2,7,No,24/11/2015,26/02/2024,True
BIOM516,2024/5,biosciences,Biosciences,Masters Modules,15.0,2,Bioinformatics,15,5,30,120,0,100,0,0,2,7,No,29/01/2014,1/3/2024,True
BIOM517,2024/5,biosciences,Biosciences,Masters Modules,15.0,2,Energy Metabolism,15,5,22,128,0,100,0,0,2,7,No,24/11/2015,09/12/2024,True
BIOM527,2024/5,biosciences,Biosciences,Masters Modules,15.0,1,Research Grant Proposal,15,40,16,134,0,100,0,0,1,7,No,10/12/2018,01/03/2024,True
BIOM534,2024/5,biosciences,Biosciences,Masters Modules,15.0,1,Medical Mycology,15,25,36,114,0,100,0,0,2,7,No,17/10/2019,25/04/2024,True
BIOM536,2024/5,biosciences,Biosciences,Masters Modules,60.0,1 and 2,Project 1 - Medical Mycology,60,10,30,570,0,70,0,30,3,7,No,17/10/2019,25/04/2024,True
BIOM537,2024/5,biosciences,Biosciences,Masters Modules,60.0,3,Project 2 - Fungal Immunology,60,10,30,570,0,70,0,30,3,7,No,17/10/2019,25/04/2024,True
BIOM538,2024/5,biosciences,Biosciences,Masters Modules,120.0,"1, 2 and 3",Extended Medical Mycology Project,120,5,54,1146,0,70,0,30,3,7,No,17/10/2019,25/04/2024,True
BIOM543,2024/5,biosciences,Biosciences,Masters Modules,15.0,2,Ecology of Environmental Change,15,5,22,128,0,100,0,0,1,7,No,06/03/2021,29/02/2024,True
BIOM544,2024/5,biosciences,Biosciences,Masters Modules,15.0,1,Ecotoxicology,15,5,21,129,0,50,50,0,3,7,No,06/03/2021,01/03/2024,True
BIOM545,2024/5,biosciences,Biosciences,Masters Modules,15.0,1,Frontiers in Plant Biology,15,5,22,128,0,60,0,40,2,7,No,06/03/2021,01/03/2024,True
BIOM546,2024/5,biosciences,Biosciences,Masters Modules,15.0,2,Living in a Microbial World,15,5,22,128,0,100,0,0,1,7,No,06/03/2021,09/12/2024,True
BIOM547,2024/5,biosciences,Biosciences,Masters Modules,15.0,2,Frontiers in Molecular Cell Biology,15,10,35,115,0,45,0,55,3,7,No,06/03/2021,29/02/2024,True
BIOM548,2024/5,biosciences,Biosciences,Masters Modules,15.0,1,Cell Biology of Disease,15,5,31,119,0,100,0,0,3,7,Yes,06/03/2021,25/02/2024,True
BIOM549,2024/5,biosciences,Biosciences,Masters Modules,15.0,1,Advanced Laboratory Skills,15,40,54,96,0,100,0,0,2,7,No,01/03/2021,12/09/2024,True
BIOM550,2024/5,biosciences,Biosciences,Masters Modules,45.0,"1, 2 and 3",Research Project 1,45,18,235,215,0,85,0,15,3,7,No,06/03/2021,25/04/2024,True
BIOM553,2024/5,biosciences,Biosciences,Masters Modules,15.0,1,Current Issues in Marine Biology,15,5,25,125,0,80,0,20,3,7,Yes,06/03/2021,06/09/2024,True
BIOM554,2024/5,biosciences,Biosciences,Masters Modules,15.0,2,Advanced Applications of Physiology,15,5,23,127,0,100,0,0,2,7,Yes,06/03/2021,31/10/2023,True
BIOM555,2024/5,biosciences,Biosciences,Masters Modules,15.0,2,Bioimaging,15,20,35,115,0,70,30,0,2,7,No,12/05/2023,29/02/2024,True
BIOM560,2024/5,biosciences,Biosciences,Masters Modules,90.0,2 and 3,Research Project,90,20,90,810,0,84,0,16,5,7,No,23/05/2013,24/03/2024,True
BIOM567,2024/5,biosciences,Biosciences,Masters Modules,15.0,3,Application of Genomics in Infectious Disease,15,40,18,132,0,100,0,0,2,7,Yes,01/12/2015,02/03/2024,True
BIOM567Z,2024/5,biosciences,Biosciences,Masters Modules,15.0,3,Application of Genomics in Infectious Disease,15,20,18,132,0,100,0,0,2,7,Yes,01/12/2015,03/03/2024,True
BIOM568,2024/5,biosciences,Biosciences,Masters Modules,15.0,2,Blue Planet,15,70,22,128,0,100,0,0,3,7,No,15/04/2019,18/04/2024,True
BIOM569,2024/5,biosciences,Biosciences,Masters Modules,90.0,"1, 2 and 3",Research Project,90,40,30,870,0,100,0,0,5,7,No,03/04/2023,01/03/2024,True
BIOM570,2024/5,biosciences,Biosciences,Masters Modules,15.0,2,Beyond the Frontiers of Medical Mycology,15,100,24,126,0,100,0,0,2,7,No,16/12/2024,,True
BIOM571,2024/5,biosciences,Biosciences,Masters Modules,15.0,1,Molecular Biology of Bacterial Infection,15,10,22,128,0,90,0,10,3,7,No,01/03/2024,23/09/2024,True
BIOM700Z,2024/5,biosciences,Biosciences,Masters Modules,15.0,1 and 2,The Principles of Medical Mycology,15,40,20,130,0,100,0,0,1,7,Yes,09/03/2022,01/11/2023,True
